Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP101468,Female,Yes,0,Not Graduate,Yes,24744,3746.49,377.8,240,1.0,Urban,N
LP101469,Male,Yes,2,Not Graduate,Yes,9669,1829.35,339.7,180,1.0,Rural,N
LP101470,Male,No,0,Not Graduate,No,23604,4300.55,200.8,180,1.0,Rural,Y
LP101471,Female,Yes,3+,Not Graduate,No,10633,9844.42,65.5,120,1.0,Rural,Y
LP101472,Male,No,3+,Not Graduate,No,16091,2977.54,179.7,360,0.0,Semiurban,N
LP101473,Female,No,3+,Graduate,Yes,17625,5997.04,395.8,120,1.0,Rural,N
LP101474,Female,Yes,1,Not Graduate,No,2227,7764.87,142.4,240,1.0,Urban,N
LP101475,Female,Yes,2,Not Graduate,Yes,22859,7491.58,370.5,240,1.0,Rural,N
LP101476,Male,Yes,2,Not Graduate,Yes,12554,3287.74,310.9,180,1.0,Urban,N
LP101477,Female,Yes,3+,Not Graduate,Yes,4743,6108.6,127.3,240,1.0,Rural,Y
LP101478,Female,No,3+,Not Graduate,No,18532,8712.65,167.7,360,0.0,Urban,N
LP101479,Female,No,1,Graduate,Yes,6595,154.47,273.3,300,1.0,Rural,Y
LP101480,Male,No,0,Graduate,No,15309,4357.34,238.3,240,1.0,Urban,Y
LP101481,Male,Yes,0,Not Graduate,No,24498,2242.73,400.4,120,1.0,Urban,N
LP101482,Female,Yes,2,Graduate,Yes,12429,3886.32,380.5,360,1.0,Semiurban,N
LP101483,Male,Yes,1,Graduate,Yes,16342,4159.9,308.6,240,0.0,Rural,N
LP101484,Male,No,3+,Not Graduate,No,18893,7466.71,420.0,240,0.0,Urban,N
LP101485,Male,Yes,2,Graduate,No,3050,938.22,303.2,360,0.0,Rural,N
LP101486,Male,No,1,Not Graduate,No,10495,5125.84,484.0,240,1.0,Urban,N
LP101487,Male,Yes,0,Graduate,No,16666,5641.95,147.8,300,1.0,Semiurban,Y
LP101488,Male,No,1,Graduate,No,8992,4941.58,371.4,180,1.0,Semiurban,N
LP101489,Male,No,0,Graduate,No,14001,7318.73,216.5,360,1.0,Semiurban,Y
LP101490,Male,Yes,1,Not Graduate,Yes,17067,3837.91,175.5,120,1.0,Semiurban,Y
LP101491,Male,Yes,2,Graduate,No,21285,9449.67,131.2,240,1.0,Urban,Y
LP101492,Male,No,0,Graduate,No,14765,4818.03,298.6,180,1.0,Rural,Y
LP101493,Female,No,2,Not Graduate,No,6924,5712.14,147.0,120,1.0,Semiurban,Y
LP101494,Female,Yes,2,Not Graduate,No,22125,8255.31,140.2,120,1.0,Semiurban,Y
LP101495,Male,Yes,0,Graduate,Yes,15586,2752.36,495.7,300,0.0,Semiurban,N
LP101496,Female,No,0,Not Graduate,Yes,4661,752.02,410.8,180,1.0,Rural,N
LP101497,Female,Yes,3+,Graduate,No,22039,7077.84,386.7,360,1.0,Urban,N
LP101498,Male,No,3+,Graduate,No,10715,4830.12,407.3,180,1.0,Urban,N
LP101499,Male,No,3+,Not Graduate,No,8117,8965.04,486.0,180,1.0,Urban,N
LP101500,Male,Yes,2,Not Graduate,Yes,23544,9826.8,308.0,120,1.0,Urban,N
LP101501,Female,Yes,2,Not Graduate,Yes,13426,3991.09,149.1,300,1.0,Rural,Y
LP101502,Female,Yes,3+,Graduate,Yes,16592,4154.39,438.0,300,1.0,Rural,N
LP101503,Male,Yes,2,Not Graduate,Yes,17660,4079.63,384.2,180,0.0,Rural,N
LP101504,Male,Yes,2,Graduate,Yes,19060,3245.54,236.4,180,1.0,Semiurban,Y
LP101505,Male,No,0,Not Graduate,Yes,17138,7816.87,263.1,240,1.0,Rural,Y
LP101506,Female,No,0,Graduate,No,3733,7589.96,235.1,120,1.0,Urban,Y
LP101507,Female,Yes,2,Not Graduate,Yes,6200,4786.45,468.5,360,1.0,Rural,N
LP101508,Female,Yes,3+,Graduate,Yes,12527,446.61,204.6,360,1.0,Semiurban,Y
LP101509,Female,Yes,1,Not Graduate,No,23790,3095.59,483.6,300,1.0,Urban,N
LP101510,Male,No,3+,Graduate,Yes,9360,2923.03,459.6,120,0.0,Rural,N
LP101511,Male,Yes,1,Not Graduate,No,9026,8110.87,333.7,300,1.0,Urban,N
LP101512,Male,Yes,3+,Not Graduate,Yes,7059,875.76,310.9,360,1.0,Urban,N
LP101513,Male,No,0,Graduate,No,8232,8056.75,216.5,180,1.0,Rural,Y
LP101514,Female,No,2,Not Graduate,No,4013,6691.84,58.3,120,1.0,Rural,Y
LP101515,Female,Yes,2,Graduate,No,9330,7324.41,107.4,120,1.0,Semiurban,Y
LP101516,Male,Yes,0,Graduate,No,16281,4322.13,389.4,240,1.0,Rural,N
LP101517,Male,Yes,1,Not Graduate,No,24828,6797.26,262.2,180,1.0,Rural,Y
LP101518,Female,No,1,Graduate,Yes,9410,6090.29,117.4,180,1.0,Rural,Y
LP101519,Male,Yes,1,Not Graduate,Yes,17347,7689.8,168.8,300,1.0,Urban,Y
LP101520,Female,Yes,0,Not Graduate,No,7149,4467.7,476.5,120,1.0,Semiurban,N
LP101521,Male,Yes,1,Graduate,No,18980,4728.26,215.2,300,1.0,Urban,Y
LP101522,Male,No,0,Not Graduate,No,10620,6435.76,458.5,180,1.0,Rural,N
LP101523,Male,No,3+,Graduate,Yes,3451,1080.77,187.1,240,0.0,Semiurban,N
LP101524,Male,Yes,3+,Graduate,No,11665,4362.44,294.4,120,1.0,Rural,Y
LP101525,Male,Yes,0,Not Graduate,No,15852,9719.51,59.2,180,1.0,Urban,Y
LP101526,Male,No,2,Not Graduate,No,11246,375.52,284.8,240,1.0,Urban,Y
LP101527,Male,No,3+,Graduate,No,12470,3160.05,336.6,360,1.0,Rural,N
LP101528,Female,No,1,Graduate,Yes,10686,3141.1,155.4,180,1.0,Semiurban,Y
LP101529,Female,No,0,Not Graduate,No,10304,6334.64,310.5,360,1.0,Urban,N
LP101530,Female,No,1,Not Graduate,No,2095,1058.0,341.2,300,0.0,Rural,N
LP101531,Female,No,1,Not Graduate,Yes,9375,6285.44,359.1,360,1.0,Rural,N
LP101532,Female,No,2,Not Graduate,No,22323,950.4,399.4,180,1.0,Rural,N
LP101533,Male,No,1,Graduate,No,7472,949.54,190.1,360,1.0,Semiurban,Y
LP101534,Male,No,2,Not Graduate,Yes,17382,7281.83,305.5,120,1.0,Rural,N
LP101535,Female,Yes,3+,Graduate,Yes,2358,3241.35,491.7,180,1.0,Rural,N
LP101536,Male,Yes,0,Graduate,Yes,7019,9774.23,454.2,240,1.0,Urban,N
LP101537,Female,Yes,1,Not Graduate,No,11480,373.53,478.7,360,0.0,Rural,N
LP101538,Female,No,0,Graduate,No,5817,4451.07,223.8,120,1.0,Semiurban,Y
LP101539,Male,Yes,1,Not Graduate,Yes,21338,1131.36,404.1,300,0.0,Rural,N
LP101540,Male,No,0,Graduate,Yes,13644,3513.79,329.0,300,1.0,Semiurban,N
LP101541,Male,No,1,Not Graduate,Yes,14379,9982.22,87.2,360,0.0,Rural,N
LP101542,Female,Yes,1,Graduate,No,2530,8888.43,420.8,300,1.0,Rural,N
LP101543,Male,No,1,Graduate,No,10987,483.24,354.7,240,1.0,Rural,N
LP101544,Female,Yes,1,Not Graduate,Yes,14805,5632.56,139.5,180,1.0,Semiurban,Y
LP101545,Female,Yes,1,Not Graduate,No,11755,6478.22,85.9,120,1.0,Urban,Y
LP101546,Female,Yes,1,Graduate,Yes,2947,2095.35,426.7,360,1.0,Semiurban,N
LP101547,Male,No,1,Graduate,No,11737,1451.06,85.5,300,1.0,Urban,Y
LP101548,Male,Yes,1,Not Graduate,No,4350,9043.81,91.1,180,1.0,Semiurban,Y
LP101549,Female,No,1,Graduate,No,13453,9688.16,242.3,240,1.0,Rural,Y
LP101550,Male,Yes,0,Not Graduate,No,9606,9918.93,110.7,300,1.0,Rural,Y
LP101551,Male,Yes,2,Graduate,Yes,11500,7897.62,461.2,300,0.0,Urban,N
LP101552,Male,Yes,1,Not Graduate,No,11003,6635.02,261.6,120,0.0,Urban,N
LP101553,Female,No,2,Graduate,No,24836,3457.3,306.1,240,1.0,Semiurban,N
LP101554,Female,No,1,Not Graduate,Yes,16993,1713.98,467.6,240,1.0,Semiurban,N
LP101555,Male,No,1,Not Graduate,No,5555,789.81,288.6,360,1.0,Urban,Y
LP101556,Female,Yes,0,Graduate,Yes,6902,6932.97,209.1,120,1.0,Urban,Y
LP101557,Male,Yes,3+,Not Graduate,Yes,10781,7847.23,408.7,360,1.0,Semiurban,N
LP101558,Male,No,3+,Graduate,No,3172,8264.54,249.3,120,1.0,Urban,Y
LP101559,Male,No,0,Not Graduate,No,6032,9137.65,193.3,240,1.0,Urban,Y
LP101560,Male,No,2,Not Graduate,Yes,6424,8799.3,375.5,120,1.0,Urban,N
LP101561,Female,No,3+,Not Graduate,Yes,16769,9997.41,410.7,120,0.0,Urban,N
LP101562,Female,No,0,Graduate,Yes,14046,2440.64,406.3,120,0.0,Rural,N
LP101563,Female,No,0,Not Graduate,No,7585,7633.08,490.0,180,1.0,Rural,N
LP101564,Male,Yes,3+,Graduate,Yes,13890,5864.6,404.0,180,1.0,Urban,N
LP101565,Male,No,2,Not Graduate,Yes,14780,2612.45,396.5,240,1.0,Semiurban,N
LP101566,Male,Yes,0,Graduate,Yes,6364,9819.05,435.9,120,0.0,Rural,N
LP101567,Female,Yes,1,Graduate,No,10816,8978.98,50.1,240,1.0,Semiurban,Y
LP101568,Male,No,2,Graduate,Yes,2721,1285.16,213.1,180,0.0,Semiurban,N
LP101569,Female,No,2,Not Graduate,No,4360,261.58,381.9,120,0.0,Rural,N
LP101570,Female,Yes,3+,Graduate,No,12202,6883.31,319.9,360,1.0,Semiurban,N
LP101571,Female,No,3+,Not Graduate,Yes,9928,6041.31,129.9,180,1.0,Semiurban,Y
LP101572,Female,No,1,Graduate,No,16885,9358.16,186.7,180,1.0,Urban,Y
LP101573,Female,Yes,0,Graduate,Yes,10836,2340.05,201.6,180,1.0,Urban,Y
LP101574,Female,Yes,3+,Graduate,No,4753,843.88,305.5,120,1.0,Urban,N
LP101575,Male,Yes,3+,Graduate,No,5282,2592.15,424.2,300,1.0,Rural,N
LP101576,Male,No,2,Not Graduate,Yes,24841,189.28,469.6,360,1.0,Urban,N
LP101577,Female,Yes,3+,Graduate,Yes,18650,358.93,387.5,360,1.0,Semiurban,N
LP101578,Female,No,3+,Graduate,Yes,20565,9148.58,429.3,240,1.0,Semiurban,N
LP101579,Male,Yes,3+,Not Graduate,No,17843,3520.17,261.5,120,0.0,Semiurban,N
LP101580,Female,Yes,3+,Graduate,No,22970,4108.09,225.4,180,1.0,Semiurban,Y
LP101581,Female,Yes,2,Graduate,Yes,20549,183.72,226.7,300,0.0,Semiurban,N
LP101582,Male,No,1,Graduate,Yes,11451,2705.22,327.2,120,0.0,Rural,N
LP101583,Female,No,1,Graduate,No,17769,8047.26,105.9,120,1.0,Semiurban,Y
LP101584,Female,Yes,0,Not Graduate,No,16067,6154.91,310.8,300,1.0,Rural,N
LP101585,Female,Yes,3+,Not Graduate,No,13183,7537.81,349.3,180,0.0,Semiurban,N
LP101586,Male,Yes,2,Graduate,Yes,5013,4472.14,247.5,120,0.0,Rural,N
LP101587,Male,No,0,Not Graduate,No,18379,3097.29,478.9,360,1.0,Rural,N
LP101588,Male,Yes,0,Not Graduate,Yes,14835,4828.1,323.7,360,1.0,Semiurban,N
LP101589,Female,No,1,Graduate,No,12872,3230.71,149.0,300,1.0,Semiurban,Y
LP101590,Female,Yes,2,Not Graduate,No,7322,8389.71,265.6,180,1.0,Semiurban,Y
LP101591,Male,Yes,2,Graduate,Yes,16337,2976.74,353.9,300,1.0,Semiurban,N
LP101592,Female,Yes,2,Not Graduate,Yes,13622,6597.64,195.6,120,1.0,Urban,Y
LP101593,Female,Yes,1,Not Graduate,Yes,3572,1369.82,85.8,360,1.0,Urban,Y
LP101594,Female,Yes,1,Not Graduate,No,10029,6868.66,312.5,240,0.0,Rural,N
LP101595,Female,Yes,1,Graduate,No,21833,9133.0,476.5,300,1.0,Rural,N
LP101596,Female,No,1,Not Graduate,No,23917,6085.83,268.3,240,1.0,Urban,Y
LP101597,Male,Yes,1,Graduate,Yes,20439,5598.55,457.7,240,0.0,Rural,N
LP101598,Female,No,3+,Graduate,No,24254,9611.18,425.8,360,1.0,Semiurban,N
LP101599,Male,Yes,3+,Not Graduate,Yes,22299,6273.97,116.3,300,0.0,Rural,N
LP101600,Female,Yes,2,Graduate,Yes,7459,2595.5,368.7,240,0.0,Rural,N
LP101601,Male,No,0,Not Graduate,Yes,10607,2923.91,246.0,120,1.0,Rural,Y
LP101602,Female,Yes,2,Graduate,No,7493,7053.07,162.6,180,1.0,Urban,Y
LP101603,Male,No,0,Graduate,No,6521,7354.37,359.1,180,1.0,Urban,N
LP101604,Female,No,1,Not Graduate,Yes,20791,3034.96,384.2,360,1.0,Rural,N
LP101605,Male,Yes,0,Not Graduate,No,20798,3453.44,131.0,300,1.0,Semiurban,Y
LP101606,Female,No,2,Not Graduate,Yes,15046,9910.57,461.5,300,1.0,Rural,N
LP101607,Male,No,2,Not Graduate,Yes,11674,1019.53,388.0,180,1.0,Urban,N
LP101608,Female,Yes,0,Graduate,No,17638,4046.45,470.0,120,0.0,Semiurban,N
LP101609,Male,No,3+,Graduate,Yes,21754,624.48,192.7,180,1.0,Rural,Y
LP101610,Male,Yes,1,Graduate,Yes,13259,8210.78,472.7,180,1.0,Urban,N
LP101611,Female,Yes,1,Not Graduate,No,10690,923.46,215.8,300,0.0,Semiurban,N
LP101612,Female,Yes,2,Graduate,Yes,22969,6740.07,74.3,240,0.0,Rural,N
LP101613,Male,Yes,3+,Not Graduate,Yes,14386,564.83,393.3,120,0.0,Urban,N
LP101614,Female,No,0,Graduate,Yes,24430,6728.55,366.6,300,1.0,Semiurban,N
LP101615,Male,Yes,1,Not Graduate,Yes,18279,8430.37,319.1,180,1.0,Rural,N
LP101616,Male,Yes,3+,Graduate,Yes,18822,3988.22,270.5,240,1.0,Semiurban,Y
LP101617,Male,No,1,Graduate,Yes,11328,5221.26,64.5,120,1.0,Semiurban,Y
LP101618,Female,Yes,3+,Not Graduate,Yes,4010,4015.42,331.1,360,1.0,Semiurban,N
LP101619,Male,Yes,3+,Graduate,No,22520,3004.89,237.6,120,1.0,Urban,Y
LP101620,Male,No,2,Not Graduate,No,19533,8032.63,302.1,120,1.0,Rural,N
LP101621,Female,No,1,Graduate,Yes,21574,2720.03,243.2,180,1.0,Semiurban,Y
LP101622,Female,No,0,Graduate,Yes,4935,7229.43,484.7,180,1.0,Semiurban,N
LP101623,Female,No,2,Not Graduate,No,4701,2061.97,321.8,360,1.0,Semiurban,N
LP101624,Female,No,2,Not Graduate,No,22063,2498.54,387.2,360,1.0,Urban,N
LP101625,Male,No,0,Graduate,No,16653,3364.61,471.4,360,1.0,Semiurban,N
LP101626,Male,No,2,Graduate,No,21121,5891.56,316.2,300,1.0,Urban,N
LP101627,Male,Yes,3+,Graduate,No,21746,4544.22,55.4,300,1.0,Urban,Y
LP101628,Male,No,3+,Graduate,Yes,1558,7451.45,65.4,180,1.0,Semiurban,N
LP101629,Female,No,1,Graduate,No,12622,2135.67,366.1,180,1.0,Semiurban,N
LP101630,Male,No,1,Graduate,No,22822,106.72,175.6,360,1.0,Urban,Y
LP101631,Male,Yes,0,Not Graduate,No,4471,7765.57,310.7,300,1.0,Urban,N
LP101632,Female,Yes,1,Not Graduate,Yes,11219,8216.49,141.0,240,1.0,Semiurban,Y
LP101633,Male,No,3+,Not Graduate,Yes,15517,594.8,171.6,300,0.0,Urban,N
LP101634,Male,No,0,Graduate,Yes,9814,6109.08,277.1,180,1.0,Urban,Y
LP101635,Male,No,0,Graduate,Yes,11128,3782.07,489.0,300,1.0,Semiurban,N
LP101636,Male,Yes,1,Graduate,Yes,10854,7938.96,327.3,180,1.0,Semiurban,N
LP101637,Male,Yes,3+,Not Graduate,Yes,12992,8744.15,471.3,360,1.0,Rural,N
LP101638,Male,No,0,Not Graduate,No,4845,8510.04,481.7,360,1.0,Semiurban,N
LP101639,Female,Yes,3+,Graduate,Yes,20370,7772.04,143.6,360,1.0,Semiurban,Y
LP101640,Female,No,3+,Graduate,Yes,16857,2690.52,190.0,240,0.0,Semiurban,N
LP101641,Male,Yes,3+,Not Graduate,No,2061,8118.9,396.5,240,1.0,Rural,N
LP101642,Male,Yes,1,Not Graduate,Yes,21865,5334.78,440.0,180,1.0,Urban,N
LP101643,Female,No,2,Not Graduate,No,7761,527.57,283.7,120,1.0,Semiurban,Y
LP101644,Male,No,2,Graduate,No,3237,4569.39,497.0,240,1.0,Semiurban,N
LP101645,Male,No,0,Graduate,Yes,10596,9421.58,55.2,180,1.0,Rural,Y
LP101646,Male,No,3+,Graduate,No,21438,8878.59,184.8,300,1.0,Rural,Y
LP101647,Female,Yes,1,Not Graduate,No,14182,1022.64,330.4,360,1.0,Rural,N
LP101648,Male,Yes,3+,Not Graduate,No,13223,7441.27,261.2,360,1.0,Urban,Y
LP101649,Female,Yes,3+,Graduate,No,13598,8057.93,102.5,360,1.0,Rural,Y
LP101650,Male,No,1,Graduate,Yes,10626,2713.88,215.5,180,1.0,Urban,Y
LP101651,Female,Yes,2,Not Graduate,No,14889,4716.09,61.5,360,0.0,Semiurban,N
LP101652,Female,No,3+,Graduate,Yes,24979,7109.88,339.2,240,0.0,Semiurban,N
LP101653,Male,Yes,3+,Not Graduate,No,9766,4390.41,451.7,300,0.0,Semiurban,N
LP101654,Female,No,2,Not Graduate,No,1794,1127.97,448.2,360,1.0,Rural,N
LP101655,Male,No,1,Graduate,No,12934,7058.82,364.8,180,1.0,Semiurban,N
LP101656,Female,Yes,0,Not Graduate,Yes,6830,9116.39,259.6,300,1.0,Rural,Y
LP101657,Male,No,2,Graduate,Yes,6155,6524.85,280.4,360,1.0,Urban,Y
LP101658,Male,No,0,Not Graduate,Yes,18993,7738.01,111.6,120,1.0,Semiurban,Y
LP101659,Female,Yes,0,Not Graduate,No,14960,3583.63,203.5,360,1.0,Urban,Y
LP101660,Male,No,2,Graduate,No,5271,1831.98,134.5,240,1.0,Rural,Y
LP101661,Male,No,3+,Not Graduate,No,10063,6427.74,419.5,300,1.0,Rural,N
LP101662,Female,No,0,Graduate,No,24007,3277.71,461.6,240,1.0,Semiurban,N
LP101663,Male,Yes,0,Graduate,Yes,19058,8600.74,291.6,120,1.0,Semiurban,Y
LP101664,Male,Yes,1,Not Graduate,No,2664,1226.28,377.5,120,1.0,Rural,N
LP101665,Female,No,3+,Graduate,Yes,10975,4334.64,104.7,240,1.0,Semiurban,Y
LP101666,Female,Yes,0,Graduate,No,22350,3967.28,323.8,300,0.0,Semiurban,N
LP101667,Male,No,1,Graduate,Yes,23422,9380.54,366.3,120,1.0,Urban,N
LP101668,Male,No,3+,Graduate,Yes,13888,1531.35,253.7,120,1.0,Rural,Y
LP101669,Female,No,2,Graduate,No,15469,98.47,159.5,360,1.0,Urban,Y
LP101670,Female,No,2,Graduate,No,24995,2380.85,444.8,180,1.0,Semiurban,N
LP101671,Male,No,1,Not Graduate,Yes,9934,8202.77,384.3,120,1.0,Urban,N
LP101672,Female,Yes,2,Graduate,No,20684,2093.22,454.9,300,0.0,Rural,N
LP101673,Male,No,0,Not Graduate,No,22491,2408.78,418.3,300,1.0,Urban,N
LP101674,Male,Yes,3+,Not Graduate,Yes,8762,1298.99,495.7,360,0.0,Urban,N
LP101675,Male,Yes,0,Graduate,Yes,3041,7154.36,136.5,300,1.0,Semiurban,Y
LP101676,Male,No,0,Not Graduate,Yes,4265,691.74,89.0,360,0.0,Rural,N
LP101677,Male,No,2,Not Graduate,Yes,11806,3312.08,201.7,120,1.0,Semiurban,Y
LP101678,Female,Yes,0,Graduate,No,5991,2824.99,108.1,120,1.0,Semiurban,Y
LP101679,Female,Yes,2,Graduate,Yes,4583,5551.6,285.4,120,1.0,Rural,Y
LP101680,Female,Yes,3+,Graduate,Yes,23240,7304.16,334.9,120,0.0,Urban,N
LP101681,Female,No,3+,Not Graduate,Yes,3357,5328.76,310.2,180,1.0,Semiurban,N
LP101682,Male,Yes,0,Not Graduate,No,2269,9310.26,166.7,180,1.0,Urban,N
LP101683,Male,No,1,Graduate,Yes,19306,9514.43,459.0,120,1.0,Rural,N
LP101684,Male,No,2,Graduate,No,4472,3614.65,59.5,300,1.0,Semiurban,Y
LP101685,Male,No,2,Not Graduate,Yes,19756,7776.8,206.6,360,1.0,Urban,Y
LP101686,Female,Yes,0,Not Graduate,Yes,7099,7388.01,373.5,240,0.0,Urban,N
LP101687,Male,No,2,Not Graduate,No,20153,8929.65,395.1,360,1.0,Semiurban,N
LP101688,Male,No,2,Not Graduate,Yes,6775,4479.44,237.3,240,1.0,Rural,Y
LP101689,Female,No,1,Graduate,Yes,22633,5304.73,57.6,240,1.0,Urban,Y
LP101690,Female,No,1,Not Graduate,No,8071,4157.74,328.1,120,1.0,Rural,N
LP101691,Female,No,0,Not Graduate,Yes,6572,8503.77,78.4,240,1.0,Semiurban,Y
LP101692,Female,Yes,1,Not Graduate,Yes,11131,2297.02,98.5,120,0.0,Urban,N
LP101693,Male,No,0,Not Graduate,Yes,12745,2397.09,342.6,180,1.0,Urban,N
LP101694,Male,No,3+,Graduate,Yes,16206,3726.05,190.6,300,0.0,Urban,N
LP101695,Female,Yes,0,Graduate,No,6963,2303.43,206.6,240,0.0,Rural,N
LP101696,Male,No,3+,Not Graduate,Yes,8950,5610.07,269.1,300,1.0,Urban,Y
LP101697,Male,Yes,0,Not Graduate,No,12595,1344.9,490.4,120,1.0,Urban,N
LP101698,Male,No,2,Graduate,Yes,21843,3201.86,484.4,240,1.0,Semiurban,N
LP101699,Female,Yes,1,Graduate,No,2813,9134.45,237.3,360,1.0,Urban,N
LP101700,Male,Yes,3+,Not Graduate,Yes,9347,4092.25,169.5,180,0.0,Rural,N
LP101701,Female,No,0,Not Graduate,No,18954,7482.34,186.2,180,1.0,Semiurban,Y
LP101702,Male,No,1,Graduate,Yes,10666,1134.62,171.0,240,1.0,Semiurban,Y
LP101703,Male,No,0,Graduate,No,11430,2475.65,289.5,180,1.0,Urban,Y
LP101704,Male,Yes,1,Graduate,No,4785,8073.46,323.1,360,1.0,Semiurban,N
LP101705,Female,Yes,1,Graduate,Yes,4595,7629.93,270.0,300,1.0,Urban,Y
LP101706,Male,Yes,0,Graduate,No,18204,3861.56,233.6,360,1.0,Semiurban,Y
LP101707,Female,No,3+,Graduate,Yes,20205,9543.97,145.1,180,1.0,Rural,Y
LP101708,Female,Yes,3+,Not Graduate,Yes,2055,9106.43,267.1,300,1.0,Urban,N
LP101709,Female,Yes,2,Graduate,Yes,22823,9623.01,203.5,360,0.0,Rural,N
LP101710,Male,No,1,Graduate,Yes,6932,4279.15,293.7,120,1.0,Urban,Y
LP101711,Male,Yes,2,Graduate,Yes,2886,1974.74,353.8,120,1.0,Rural,N
LP101712,Male,Yes,2,Graduate,No,22647,6266.59,335.0,300,1.0,Rural,N
LP101713,Male,No,0,Not Graduate,Yes,12739,6847.73,258.1,300,1.0,Semiurban,Y
LP101714,Female,Yes,0,Not Graduate,Yes,12119,1254.42,300.2,300,1.0,Urban,N
LP101715,Female,No,0,Graduate,Yes,8354,7864.83,178.2,120,1.0,Semiurban,Y
LP101716,Female,No,1,Not Graduate,Yes,11696,180.6,60.9,360,0.0,Rural,N
LP101717,Male,No,0,Not Graduate,Yes,17533,4827.28,331.3,300,1.0,Urban,N
LP101718,Female,No,0,Not Graduate,Yes,9137,3310.16,163.7,120,1.0,Rural,Y
LP101719,Male,No,1,Not Graduate,No,22725,7403.03,351.0,300,0.0,Rural,N
LP101720,Female,Yes,1,Not Graduate,No,14462,3127.61,386.2,300,1.0,Rural,N
LP101721,Male,Yes,3+,Not Graduate,Yes,16440,8268.07,462.2,300,1.0,Rural,N
LP101722,Male,No,0,Graduate,No,21751,5949.53,481.2,120,0.0,Semiurban,N
LP101723,Female,No,0,Graduate,Yes,12118,7938.93,54.7,360,1.0,Rural,Y
LP101724,Female,Yes,0,Graduate,Yes,5293,9893.41,495.7,120,1.0,Semiurban,N
LP101725,Female,No,3+,Graduate,Yes,8873,6791.58,357.4,120,0.0,Rural,N
LP101726,Female,No,0,Graduate,Yes,4013,9849.5,339.6,300,1.0,Urban,N
LP101727,Male,No,3+,Not Graduate,Yes,21687,288.36,56.8,240,1.0,Rural,Y
LP101728,Female,Yes,2,Graduate,No,3827,3381.4,437.6,240,1.0,Rural,N
LP101729,Female,Yes,3+,Graduate,No,10309,1078.53,115.5,240,1.0,Urban,Y
LP101730,Female,No,2,Not Graduate,No,20049,2623.05,426.8,120,1.0,Urban,N
LP101731,Male,No,0,Not Graduate,No,21192,8388.88,57.0,300,0.0,Rural,N
LP101732,Male,Yes,2,Graduate,Yes,7952,323.23,340.7,240,1.0,Rural,N
LP101733,Female,Yes,3+,Not Graduate,No,9142,5201.83,245.7,180,1.0,Semiurban,Y
LP101734,Male,No,1,Not Graduate,Yes,15935,5671.29,140.3,180,1.0,Urban,Y
LP101735,Female,No,2,Not Graduate,No,24288,5611.51,98.4,180,0.0,Urban,N
LP101736,Male,Yes,2,Not Graduate,No,2492,4752.97,248.1,360,1.0,Semiurban,N
LP101737,Male,Yes,0,Graduate,No,6924,7906.03,105.5,300,1.0,Rural,Y
LP101738,Male,Yes,3+,Not Graduate,No,5881,1335.43,268.9,120,1.0,Rural,Y
LP101739,Male,No,2,Graduate,Yes,21058,3105.77,331.3,120,0.0,Urban,N
LP101740,Female,Yes,2,Graduate,No,6282,6157.26,422.3,300,1.0,Semiurban,N
LP101741,Female,No,2,Not Graduate,No,23444,6909.51,355.4,360,0.0,Rural,N
LP101742,Female,Yes,2,Not Graduate,Yes,8960,4041.48,79.3,300,1.0,Urban,Y
LP101743,Male,Yes,1,Not Graduate,Yes,20962,8753.71,188.3,360,0.0,Rural,N
LP101744,Female,Yes,3+,Graduate,No,4483,4154.93,179.6,240,1.0,Rural,Y
LP101745,Female,Yes,0,Not Graduate,Yes,23938,4027.76,461.8,240,1.0,Rural,N
LP101746,Female,No,0,Not Graduate,Yes,15682,362.07,440.5,360,1.0,Urban,N
LP101747,Male,No,1,Not Graduate,Yes,4023,5511.41,216.6,300,0.0,Semiurban,N
LP101748,Male,Yes,3+,Not Graduate,No,11177,7086.81,82.0,240,1.0,Semiurban,Y
LP101749,Male,No,2,Not Graduate,Yes,11792,1144.38,452.3,300,1.0,Rural,N
LP101750,Female,Yes,1,Graduate,No,16589,3054.33,449.7,240,0.0,Semiurban,N
LP101751,Female,Yes,3+,Not Graduate,No,6081,7812.57,434.6,300,1.0,Rural,N
LP101752,Female,Yes,2,Not Graduate,No,13407,3659.19,430.3,300,1.0,Urban,N
LP101753,Male,Yes,1,Not Graduate,No,7109,2416.02,266.1,180,1.0,Urban,Y
LP101754,Male,No,3+,Graduate,Yes,19885,6722.01,129.8,360,1.0,Urban,Y
LP101755,Female,Yes,0,Not Graduate,No,19271,1967.59,264.9,120,1.0,Rural,Y
LP101756,Male,Yes,0,Graduate,Yes,12875,8956.53,272.6,360,1.0,Semiurban,Y
LP101757,Male,No,3+,Graduate,No,24436,1055.98,270.5,300,1.0,Urban,Y
LP101758,Male,Yes,0,Not Graduate,Yes,18914,7065.5,292.4,300,1.0,Rural,Y
LP101759,Male,Yes,3+,Not Graduate,No,11457,4995.49,165.9,360,1.0,Semiurban,Y
LP101760,Female,Yes,2,Not Graduate,Yes,14455,8699.3,214.8,300,1.0,Semiurban,Y
LP101761,Male,No,3+,Graduate,No,2720,1261.95,245.4,240,1.0,Semiurban,N
